"id","nb_follower","nb_following","verified","reputation","age","nb_tweets","posted_at","text","length","orthographe","nb_urls","nb_hashtag","nb_emoji","named_id","type","spam"
1095689345967759360,17335,606,0,0.97,3583,26265,"14:21:11","La Reine des Neiges 2 : une première bande-annonce en mode super pouvoirs ! https://t.co/bpBQMk4bW7 https://t.co/K2q3sIhHOS",123,0.69,1,0,1,1,publicité,True
1095689375323774977,1817,1135,0,0.62,199,5740,"14:21:18","@Amattely @dioutek @madingoboy224 Nonnnnn
Il n y a que deux 
Djallon et toro",76,0.40,0,0,1,3,conversation,True
1095689375344676865,656,695,0,0.49,1701,41010,"14:21:18","@soler_toni Etc....
Etc...
Etc...",33,0.67,0,0,1,2,other spam,True
1095689383733354496,879,849,0,0.51,959,124289,"14:21:20","@Cdibz @ChristiaanPjr Ptdrrr",28,0.00,0,0,1,1,conversation,True
1095689404696403968,273,304,0,0.47,224,4101,"14:21:25","@HaloArceaux @_MHCMS Les 18 à 25 ans ils pensent trop qu'après 30 piges on en a 60 ça me tue",92,0.86,0,0,1,1,conversation,True
1095689404692267009,529,155,0,0.77,111,2685,"14:21:25","Celle qui meurt dans mon lit après 16 rounds c’est que c’était pas la bonne",75,0.88,0,0,1,0,conversation,True
1095689404679520256,29,14,0,0.67,138,613,"14:21:25","DIAURA - Ms.Psycho https://t.co/kRwjbFGIye",42,0.00,1,0,1,0,other spam,True
1095689429879005184,4,41,0,0.09,414,714,"14:21:31","@bernardpivot1 Il faudrait y songer ordure https://t.co/PFHmG8EE9c",66,0.71,0,0,1,0,conversation,True
1095689450837946368,3212,6,0,1.00,314,4207,"14:21:36","@Christophe11963 @EmmanuelMacron @BrunoLeMaire Vous pouvez actualiser votre taux d'imposition dans votre espace par… https://t.co/bZx5LEjA7c",140,0.69,1,0,1,1,conversation,True
1095689455044907008,4041,10,0,1.00,1854,46930,"14:21:37","#LM3ab le voyage de 22:38 au départ de JUMET Madeleine est supprimé",67,0.69,0,1,1,0,conversation,True
1095689455049035778,20,267,0,0.07,137,1026,"14:21:37","@ThomasDanieau Ils parlaient de quoi ? De la photo qu'a publié le jdg ?",71,0.67,0,0,1,0,conversation,True
1095689450833752064,1648,996,0,0.62,1816,1855,"14:21:36","Surprise Surprise - https://t.co/Pshdke79gs https://t.co/L6WUyX32tw",67,0.40,1,0,1,0,other spam,True
1095689471822098432,198,185,0,0.52,43,253,"14:21:41","@anaivc_ parle mieux jvai thagar",32,0.33,0,0,1,1,other spam,True
1095689471800967168,12,23,0,0.34,412,1069,"14:21:41","+ 30B pour le point de vue et avoir la même photo que Cindy du 59 .... NO THANKS",80,0.79,0,0,1,0,conversation,True
1095689480198070273,165,251,0,0.40,167,288,"14:21:43","@AlphaCastFR Tbh ces gens qui parlent franglais...c'est so annoying ! Btw elle etait cool ta video ❤ j'ai mis un like :B",120,0.48,0,0,2,1,conversation,True
1095689480206536704,46,58,0,0.44,2390,962,"14:21:43","@ErshadYaftali allimentatie ?",29,0.00,0,0,1,0,conversation,True
1095689480210706433,622,1226,0,0.34,1051,14401,"14:21:43","Allez GO - Signez la pétition ! : La Cour Pénale Internationale: J'accuse Macron et Castaner de crimes contre l'Hum… https://t.co/kWWdzwKoc4",140,0.65,1,0,1,0,publicité,True
1095689501161197568,48,11,0,0.81,35,63,"14:21:48","mmassage (mom massage) https://t.co/DUbOHDWjNT",46,0.17,0,0,1,0,other spam,True
1095689517946888193,522,377,0,0.58,1370,33501,"14:21:52","@Alby241178 @Mz_Jekyll En l’occurrence sur celle la c’est moi",61,0.64,0,0,1,1,conversation,True
1095689530529796096,132,378,0,0.26,2282,2419,"14:21:55","Bon je me demandais vous êtes déjà allée à un concert tout seul ?",65,0.93,0,0,1,0,conversation,True
1095689538909888512,2123,1838,0,0.54,2421,117298,"14:21:57","@blasterCS @boxshino ARG Discord de",35,0.20,0,0,1,1,conversation,True
1095689564092547072,112,111,0,0.50,634,949,"14:22:03","au deuxième semestre je bosse tous les soirs @maaaaarlu",55,0.89,0,0,1,0,conversation,True
1095689572477034496,231,315,0,0.42,692,11498,"14:22:05","@brazowwski Ça c'est masqué",27,0.60,0,0,1,0,conversation,True
1095689576683847680,24,39,0,0.38,378,872,"14:22:06","@Patate_Du_Sud Il est trop mignon 😍",35,0.67,0,0,2,0,conversation,True
1095689580852867072,217,105,0,0.67,63,6020,"14:22:07","vous jouez à quoi wsh 😭😭",24,0.57,0,0,2,1,conversation,True
1095689585051557888,204,241,0,0.46,253,1098,"14:22:08","@valee_beleenn Me cae re bien 
Kenaii
8",39,0.33,0,0,1,3,other spam,True
1095689618605985797,263,866,0,0.23,1145,320,"14:22:16","need: une grosse déclaration d’amour",36,0.57,0,0,1,0,conversation,True
1095689631201251330,145,503,0,0.22,2559,1810,"14:22:19",""Wasting my young years "London Grammar song. à Pau, France https://t.co/rb8JYpBfOR",83,0.13,1,0,1,0,conversation,True
1095689631193071616,184,735,0,0.20,3621,45649,"14:22:19","Encore une bêtise de vieux schnok il faut éduquer. RM.F.",56,0.83,0,0,1,0,conversation,True
1095689652164575233,14,77,0,0.15,2491,1677,"14:22:24","@ManonFsl T'as raison",21,0.50,0,0,1,1,conversation,True
1095689656350457857,1470,100,0,0.94,1366,35368,"14:22:25","@histsoftory je trouve que ça va genre ils ont du mal à "commit" mais une fois qu'ils sont amoureux ils le sont vra… https://t.co/CDWOLJZSKd",140,0.79,1,0,1,1,conversation,True
1095689694107570176,103,111,0,0.48,1713,11330,"14:22:34","Pourquoi ce trailer est beaucoup trop classe ? Tu m'expliques @ShinkuMifurey ?",78,0.62,0,0,1,1,conversation,True
1095689698280988672,23,179,0,0.11,3083,8316,"14:22:35","2019 Oscars | Academy Award Nominations https://t.co/V7HQzLOGhP",63,0.43,1,0,1,0,actualité,False
1095689706707267584,1230,416,0,0.75,2878,21787,"14:22:37","@Godzilla_tn Au premier coup d'oeil, je l'ai lu "pour ne pas FAIRE l'amour" , &amp; j'ai cliqué sur le lien ...",111,0.60,0,0,1,1,conversation,True
1095689706707267585,654,4638,0,0.12,1187,67552,"14:22:37","Il « omet » de signaler qu’il n’est plus chômeur et escroque 22.000 euros https://t.co/5Au9afluyk via @20minutes",112,0.62,1,0,1,2,actualité,False
1095689715062394883,150,136,0,0.52,400,5057,"14:22:39","Pas compris",11,1.00,0,0,1,0,conversation,True
1095689715095871490,332,199,0,0.63,936,16122,"14:22:39","@gurenism @vinsmeok dans tous les cas ce sera un peu blessant jpense mdr.",73,0.71,0,0,1,1,conversation,True
1095689723476131842,718,299,0,0.71,2019,64444,"14:22:41","Mdrr bon tu dis ça avec le christianisme ça crie au scandale",60,0.92,0,0,1,0,conversation,True
1095689777985306627,261,673,0,0.28,2503,9977,"14:22:54","OMG sans mauvais jeu de mot JE FOND !!!!!!! TELLEMENT HATE, mais wtf c'est giga beau ils ont fait quoi avec l'eau l… https://t.co/sdwjlEvPma",140,0.53,1,0,1,0,conversation,True
1095689794770948096,145,297,0,0.33,914,6107,"14:22:58","@Kujotarow3rd après  l'avoir relu je l'ai enlever de mon top 5 je le trouve juste bon",85,0.84,0,0,1,0,conversation,True
1095689824114139138,2310,3608,0,0.39,3286,1310173,"14:23:05","Pour le président de la FGTB, la grève est un succès: "Les employeurs et hommes politiques feraient bien d’entendre… https://t.co/viOwLtHscc",140,0.76,1,0,1,0,reaction,False
1095689845119307781,2140,175,0,0.92,2561,54238,"14:23:10","Ptdr je vends une machine à laver (50€). Elle est propre ! Juste deux petits endroits où la peinture s’écaille. Ell… https://t.co/AWk7cWkHar",140,0.72,1,0,1,0,conversation,True
1095689853470167044,482,139,0,0.78,959,8347,"14:23:12","super jsuis en retard",21,0.75,0,0,1,0,conversation,True
1095689874471116802,9,219,0,0.04,34,48,"14:23:17","@Catch_Lutte Charlotte au micro &gt;&gt;&gt;&gt;&gt; Becky au micro",67,0.50,0,0,1,0,conversation,True
1095689895429971969,375,265,0,0.59,395,3945,"14:23:22","@DaylingAguilar Déjame ser 👻",28,0.00,0,0,2,0,conversation,True
1095689899636916225,303,156,0,0.66,282,9179,"14:23:23","Chargeurs de merde la",21,1.00,0,0,1,0,conversation,True
1095689903835414528,1936,1577,0,0.55,1541,65149,"14:23:24","😂
De rire ...",13,0.60,0,0,2,1,conversation,True
1095689912198881280,231,291,0,0.44,2385,14584,"14:23:26","@xj0nathan J'adore Disney mais je vais pas crié au genie temps qu'il n'y a rien de palpable https://t.co/OqRgtCuBZQ",115,0.67,0,0,1,0,conversation,True
1095689920599867393,57,0,0,1.00,804,328790,"14:23:28","Nous avons reçu un nouveau commentaire sur un appel provenant du 418 478 3699. Voir plus d’info sur ce numéro: https://t.co/nTniLnPrgG",134,0.83,1,0,1,0,publicité,True
1095689928967667713,37,107,0,0.26,764,2058,"14:23:30","@stel312 J'AI EXPLOSÉ DE RIRE",29,0.67,0,0,1,0,conversation,True
1095689928992788480,3863,870,0,0.82,710,15630,"14:23:30","Et là ça aurait dû alerter tout le monde mais que neni, Franz décide que c'est sans doute mieux si c'est lui qui essaye directement.",132,0.83,0,0,1,0,conversation,True
1095689937360429056,165,128,0,0.56,944,12770,"14:23:32","J'suis quand même aller au States avec mes chaussures ultra stylé de la mort qui tue",84,0.88,0,0,1,0,conversation,True
1095689937373089792,134,128,0,0.51,673,645,"14:23:32","Pourquoi Depuis taleur tu te fais agressé avec des questions sur les renois blanc et rebeu — Je sais pas 🤷🏿‍♀️ https://t.co/xvusZHsisZ",134,0.64,1,0,1,1,conversation,True
1095689958344572929,7457,2895,0,0.72,1497,104137,"14:23:37","Il faudrait un injonction de soins pour cette dame qui semble bien perturbée",76,1.00,0,0,1,0,conversation,True
1095689962534699008,51,115,0,0.31,841,3816,"14:23:38","@Whainot T’as encore jusqu’à demain pour pecho 🤷🏻‍♀️",52,0.38,0,0,1,2,conversation,True
1095689962542919681,5,32,0,0.14,164,50,"14:23:38","Désolé on m’a appelée https://t.co/5KzzutXzn2",45,0.67,1,0,1,0,conversation,True
1095689979311853569,26,157,0,0.14,705,940,"14:23:42","Donghae es lo mas angst de la vida😭",35,0.56,0,0,2,1,other spam,True
1095689987696267265,201,81,0,0.71,658,8781,"14:23:44","@lbyleem Je suis chirurgienne.",30,0.80,0,0,1,0,conversation,True
1095689991886422016,169,115,0,0.60,1770,20494,"14:23:45","Par contre niveau visionnage d'anime... Je préfère même pas regarder la date de quand je me suis arrêté. Ça doit faire au moins 1 an. 😭",135,0.90,0,0,2,1,conversation,True
1095689996084887552,52,524,0,0.09,210,1315,"14:23:46","Vos meufs qui finissent une bouteille de Jack Daniel a 14 ans 🚮",63,0.77,0,0,1,0,conversation,True
1095690000270807042,1345,555,0,0.71,1261,55536,"14:23:47","@Xuachim Ça tombe bien, on parle de headcanons personnels à partir d'une seule personne. Pas de phénomène politique donc.",121,0.83,0,0,1,0,conversation,True
1095690025466032128,766,596,0,0.56,944,35835,"14:23:53","@TaeTae_joon mais non bebou :(((",32,0.40,0,0,2,1,conversation,True
1095690029656084480,577,234,0,0.71,2268,68864,"14:23:54","@ekWateur depuis très de 6 mois  j'ai adopté  @ekWateur, au téléphone accueil toujours sympa ,tout va bien merci ! c'est adopté",127,0.74,0,0,1,0,conversation,True
1095690029664518145,14,27,0,0.34,24,10,"14:23:54","Mais mon gars, c'est pas parce qu'il y a une bande de peinture parterre que tout d'un coup un mur invisible va appa… https://t.co/5ORRPazt2Z",140,0.79,1,0,1,0,conversation,True
1095690038053085185,1870,1169,0,0.62,2315,47117,"14:23:56","PTDDDRRRRR @QueenSanex JE MANQUE D’AIR",38,0.50,0,0,1,1,conversation,True
1095690046420803584,760,563,0,0.57,1177,18765,"14:23:58","Petit verre ce soir",19,1.00,0,0,1,0,conversation,True
1095690050636001282,962,351,0,0.73,959,16109,"14:23:59","je me plains souvent de pas avoir d'amis mais enft tant mieux",61,0.85,0,0,1,0,conversation,True
1095690054821994496,5106,1216,0,0.81,3464,4295,"14:24:00","Dans ce balado, on fait le point sur le débat entourant une déclaration de revenus unique gérée par Québec. #polqc  https://t.co/8McYOWKBE8",139,0.76,1,1,1,0,reaction,False
1095690054796828672,384,207,0,0.65,2201,25102,"14:24:00","Dans le bâtiment en face du mien y a une meuf qui taf sur la terrasse en plein soleil avec une couverture 
C’est ex… https://t.co/YOTJn1hccU",140,0.82,1,0,1,1,conversation,True
1095690059007827968,4,36,0,0.10,20,51,"14:24:01","Pour le peu qu'on en voit je trouve ca plutot bien fait. Je m'attendais a bien pire.",84,0.81,0,0,1,0,reaction,False
1095690067404865537,1444,464,0,0.76,1215,3009,"14:24:03","Grand-Parent 1 fait de la résistance #ParentiseUnTitre",54,0.62,0,1,1,0,conversation,True
1095690067383861248,969,1284,0,0.43,1405,75494,"14:24:03","Vient de regarder Demain nous appartient S02E123 avec @betaseries https://t.co/zO1UwavEa7",89,0.70,0,0,1,0,publicité,True
1095690079987777537,905,200,0,0.82,2765,158635,"14:24:06","genre comme c un bandit il doit pas aller à la chicha mdr",57,0.77,0,0,1,0,conversation,True
1095690084169469953,30,71,0,0.30,2681,532,"14:24:07","@_aladex @wilddungeon @Hugo_Arbois Tu te séquestres toute seule dans ta bulle, j'ai aucune bulle moi.",101,0.72,0,0,1,1,conversation,True
1095690096756563968,77,86,0,0.47,70,553,"14:24:10","@Celine_Louise Évidemment ça ils aborderont jamais...
Du coup tu va jamais au cinéma nan?",89,0.76,0,0,1,1,other spam,True
1095690100934148096,275,320,0,0.46,605,28780,"14:24:11","#TEAMG1 La Reine Des Neiges 2 ? 😱
Pourquoi pas 😉",48,0.54,0,1,3,2,conversation,True
1095690100934090752,577,589,0,0.49,882,4171,"14:24:11","Ta meuf n'attend pas de toi que tu sois son daron.",50,0.77,0,0,1,0,conversation,True
1095690100938293248,2,6,0,0.25,60,2,"14:24:11","@066Yann @EPhilippePM @LCI @BGriveaux @gouvernementFR @SebLecornu @EmmWargon @CCastaner @BrunoLeMaire… https://t.co/iOokHbKVvp",126,0.09,1,0,1,3,reaction,False
1095690117736529920,641,420,0,0.60,1153,124645,"14:24:15","@Simonlecitron @gav1nn Tweet sous sous sous côté",48,0.57,0,0,1,0,conversation,True
1095690126112493569,2117,1638,0,0.56,1031,8326,"14:24:17","🔴Le ministère de l’Intérieur a touché le fond et entraîne la France avec lui. 

➡️Ficher des enfants parce qu'étran… https://t.co/WzAXIMRmd8",140,0.67,1,0,1,1,other spam,True
1095690130327851008,624,735,0,0.46,2915,7040,"14:24:18","Toi tu comptes fêter quoi ?",27,0.83,0,0,1,0,conversation,True
1095690134509502466,10,89,0,0.10,2033,26,"14:24:19","@FaissalMaiga4 @AshleyLelaMAIGA @SBoubeye Qui t'a dit ça ?
Leur pouvoir est bien limité frère.",94,0.65,0,0,1,2,conversation,True
1095690134517886976,23,35,0,0.40,164,335,"14:24:19","@lxke__vi @CyrusNorth J ai ressorti des trucs philosophiques grâce à lui sur ma feuille ^^",90,0.73,0,0,2,1,conversation,True
1095690147109183488,318,531,0,0.37,329,3275,"14:24:22","Me dan hambre 
#FlorVignaEnLAM",30,0.33,0,1,1,1,other spam,True
1095690147096678401,888,453,0,0.66,1272,9500,"14:24:22","#foot #programmation 26ème journée @Ligue1Conforama #Ligue1 : le @StadeDeReims se rendra finalement à… https://t.co/PmWcznxRHh",126,0.50,1,3,1,0,actualité,False
1095690172249849856,245,143,0,0.63,1162,4513,"14:24:28","nos poches sont ptet vides mais oohooh nos tête sont pleines de rêves",69,0.85,0,0,1,0,conversation,True
1095690172258287616,14,40,0,0.26,2144,280,"14:24:28","@EMB_GAMING Attention, tu risque de te bruler... ou de manger des moutons grillés 😱😂",84,0.71,0,0,3,2,conversation,True
1095690180655304704,2430,4541,0,0.35,1546,490954,"14:24:30","Comment se défendre face au cyberharcèlement? Europe1 https://t.co/iFa3hSb90k",77,0.56,1,0,1,0,actualité,False
1095690184828616707,36,87,0,0.29,82,3913,"14:24:31","J’ai mangé que des frites en fait cette semaine je vais me transformer en frite mais au moins ma prise de poids sera rapide lol 🤪",129,0.89,0,0,1,0,conversation,True
1095690193242411008,46,130,0,0.26,92,4438,"14:24:33","Mettez love scenario au lieu de mettre zion T",45,0.67,0,0,1,0,conversation,True
1095690197432520704,84,75,0,0.53,63,10672,"14:24:34","Retiens toi...",14,1.00,0,0,1,0,conversation,True
1095690201618440192,149,1036,0,0.13,125,3189,"14:24:35","@MehdiShitpost Mais bb je plaisante jfvzkfjd",44,0.50,0,0,1,1,conversation,True
1095690214188744705,208,894,0,0.19,642,4000,"14:24:38","Ptdrrr je dessinais les oiseaux comme ça quand j'étais en école primaire",72,0.85,0,0,1,0,conversation,True
1095690226784239616,12,72,0,0.14,24,14,"14:24:41","@hyunkooki_ Tellement 😭😂",24,0.20,0,0,3,2,conversation,True
1095690235164409857,861,574,0,0.60,2500,16291,"14:24:43","@spades_libre @torennoj @iamroxanepope 🤣 ça sera un joyeux Noël pour madame! 😋",78,0.46,0,0,3,3,conversation,True
1095690235168604160,2058,847,0,0.71,317,13666,"14:24:43","@styledlov bah on retournera à La Rochelle alors 😭",50,0.67,0,0,2,2,conversation,True
1095690251966787584,8060539,602,1,1.00,3639,291621,"14:24:47","Les « insoumis » mettent le RIC à l’agenda de l’Assemblée https://t.co/qftqKXAuxz",81,0.53,1,0,1,1,actualité,False
1095690289682022400,139,201,0,0.41,280,731,"14:24:56","@ohghita ai-je besoin de ton avis pour tweeter ce que j’ai envie ?",66,0.69,0,0,1,0,conversation,True
1095690289686163456,61,325,0,0.16,2635,2672,"14:24:56","@JulienHuet @OL C’est une tendance. Si on se fait sortir en coupe par Caen et que l’OM revient à portée de tirs, ce… https://t.co/TdVb9eod2s",140,0.72,1,0,1,1,conversation,True
1095690293893046272,63,58,0,0.52,1067,4967,"14:24:57","Il y un magnifique tableau Gare de Lyon et immense et qui est adoré par tout le monde👀😃 ,et le grincheux n’aime abs… https://t.co/7lEcBV1pej",140,0.76,1,0,3,1,other spam,True
1095690306454999040,464,611,0,0.43,945,178,"14:25:00","Si vous êtes chaud venez pv",27,0.83,0,0,1,0,conversation,True
1095690310649344005,78,79,0,0.50,177,2082,"14:25:01","@Theorus_ Ouai nn la faut pas abuser frr il fait une  blague un peu poussé sur un sujet recent donc le malaise est bien present khey",132,0.71,0,0,1,1,conversation,True
1095690310674460672,86,80,0,0.52,846,1599,"14:25:01","@CapelleLili Mais carrément 🤤",29,0.50,0,0,2,0,conversation,True
1095690319075729408,4939,4444,0,0.53,2493,186851,"14:25:03","Decouvrez Villiers le Duc - Cote d-Or - https://t.co/lsJIFnBiIu",63,0.36,1,0,1,0,publicité,True
1095690323265761281,19897,20,0,1.00,2518,12049,"14:25:04","@Lustfullman75 Je n'étais pas de mauvaise humeur, quand je suis de mauvaise humeur je ne répond même pas quand on m… https://t.co/N92Srf3Sqy",140,0.80,1,0,1,1,conversation,True
1095690348419010560,3108,134,0,0.96,1058,108415,"14:25:10","Mood mdrrr",10,0.00,0,0,1,0,conversation,True
1095690348419039232,20,147,0,0.12,116,116,"14:25:10","@22_frehel Oui c’est bien vrai 😉",32,0.57,0,0,2,1,conversation,True
1095690352592384000,540,259,0,0.68,1356,20995,"14:25:11","@AvrisaniTom ENCORE HEUREUX C LUI SALE FOU",42,0.71,0,0,1,1,conversation,True
1095690365183639554,8,71,0,0.10,2443,37,"14:25:14","@SoleneDelobelle @RMCsport Match avec plus de 3 minutes de décalage! Plusieurs minutes avant de réussir à se connec… https://t.co/3Bli3qBFIA",140,0.76,1,0,1,2,reaction,False
1095690369390522368,26,2,0,0.93,2338,2,"14:25:15","Bonjour à tous, je suis en plein création de mon premier EP de 6 titres, il s’appelle COLORFUL NIGHT, il parle enti… https://t.co/nlFGHcHlok",140,0.68,1,0,1,0,publicité,True
